fecha,macrosector_id,ise_indice,ise_var_anual,macrosector
2022-02,M10,116.665038,9.0593,Servicios profesionales
2022-03,M10,117.631481,8.9877,Servicios profesionales
2022-04,M10,120.209975,11.6504,Servicios profesionales
2022-05,M10,120.959327,13.9002,Servicios profesionales
2022-06,M10,120.911736,11.304,Servicios profesionales
2022-07,M10,118.675791,7.316,Servicios profesionales
2022-08,M10,120.170301,9.0454,Servicios profesionales
2022-09,M10,120.601664,4.9439,Servicios profesionales
2022-10,M10,118.728222,5.8764,Servicios profesionales
2022-11,M10,116.219659,1.1675,Servicios profesionales
2022-12,M10,119.726108,3.9399,Servicios profesionales
2023-01,M10,120.317498,5.4847,Servicios profesionales
2023-02,M10,120.426707,3.2243,Servicios profesionales
2023-03,M10,120.668677,2.582,Servicios profesionales
2023-04,M10,119.587914,-0.5175,Servicios profesionales
2023-05,M10,120.37128,-0.4862,Servicios profesionales
2023-06,M10,125.838471,4.0747,Servicios profesionales
2023-07,M10,121.362026,2.2635,Servicios profesionales
2023-08,M10,121.36995,0.9983,Servicios profesionales
2023-09,M10,120.120586,-0.3989,Servicios profesionales
2023-10,M10,121.388897,2.241,Servicios profesionales
2023-11,M10,120.854372,3.9879,Servicios profesionales
2023-12,M10,119.540571,-0.155,Servicios profesionales
2024-01,M10,120.929062,0.5083,Servicios profesionales
2024-02,M10,120.569212,0.1183,Servicios profesionales
2024-03,M10,118.887817,-1.4758,Servicios profesionales
2024-04,M10,123.859659,3.5721,Servicios profesionales
2024-05,M10,120.65051,0.232,Servicios profesionales
2024-06,M10,118.783515,-5.6064,Servicios profesionales
2024-07,M10,120.065277,-1.0685,Servicios profesionales
2024-08,M10,120.364782,-0.8282,Servicios profesionales
2024-09,M10,120.087828,-0.0273,Servicios profesionales
2024-10,M10,120.389307,-0.8235,Servicios profesionales
2024-11,M10,119.780127,-0.8889,Servicios profesionales
2024-12,M10,121.39538,1.5516,Servicios profesionales
2025-01,M10,121.041787,0.0932,Servicios profesionales
2025-02,M10,121.113102,0.4511,Servicios profesionales
2025-03,M10,120.447752,1.3121,Servicios profesionales
2025-04,M10,125.013944,0.9319,Servicios profesionales
2025-05,M10,122.080015,1.1848,Servicios profesionales
2025-06,M10,120.435128,1.3904,Servicios profesionales
2025-07,M10,122.35365,1.9059,Servicios profesionales
2025-08,M10,121.746491,1.1479,Servicios profesionales
2025-09,M10,122.501794,2.0102,Servicios profesionales
2025-10,M10,122.106395,1.4263,Servicios profesionales
2025-11,M10,122.248267,2.0606,Servicios profesionales
2025-12,M10,123.740238,1.9316,Servicios profesionales
2026-01,M10,123.178511,1.7653,Servicios profesionales
2026-02,M10,123.310252,1.8141,Servicios profesionales
2026-03,M10,124.318636,3.2137,Servicios profesionales
2015-01,M11,98.91087,5.1794,"Gobierno, educación y salud"
2015-02,M11,99.234422,6.4395,"Gobierno, educación y salud"
2015-03,M11,99.473244,6.8048,"Gobierno, educación y salud"
2015-04,M11,98.827673,5.801,"Gobierno, educación y salud"
2015-05,M11,99.76003,8.1031,"Gobierno, educación y salud"
2015-06,M11,99.859015,6.7916,"Gobierno, educación y salud"
2015-07,M11,104.215426,10.6084,"Gobierno, educación y salud"
2015-08,M11,105.027211,10.2186,"Gobierno, educación y salud"
2015-09,M11,102.797318,6.9493,"Gobierno, educación y salud"
2015-10,M11,99.118327,1.8426,"Gobierno, educación y salud"
2015-11,M11,96.463843,-1.1908,"Gobierno, educación y salud"
2015-12,M11,96.31262,-2.8293,"Gobierno, educación y salud"
2016-01,M11,99.882457,0.9823,"Gobierno, educación y salud"
2016-02,M11,101.683936,2.4684,"Gobierno, educación y salud"
2016-03,M11,102.872963,3.4177,"Gobierno, educación y salud"
2016-04,M11,103.865983,5.0981,"Gobierno, educación y salud"
2016-05,M11,103.693453,3.9429,"Gobierno, educación y salud"
2016-06,M11,103.730192,3.8766,"Gobierno, educación y salud"
2016-07,M11,104.59763,0.3667,"Gobierno, educación y salud"
2016-08,M11,104.301243,-0.6912,"Gobierno, educación y salud"
2016-09,M11,105.34343,2.4768,"Gobierno, educación y salud"
2016-10,M11,105.063675,5.9982,"Gobierno, educación y salud"
2016-11,M11,104.206052,8.026,"Gobierno, educación y salud"
2016-12,M11,104.882222,8.8977,"Gobierno, educación y salud"
2017-01,M11,106.006562,6.1313,"Gobierno, educación y salud"
2017-02,M11,105.045527,3.3059,"Gobierno, educación y salud"
2017-03,M11,105.227377,2.2887,"Gobierno, educación y salud"
2017-04,M11,105.261466,1.3435,"Gobierno, educación y salud"
2017-05,M11,106.111403,2.3318,"Gobierno, educación y salud"
2017-06,M11,109.366367,5.4335,"Gobierno, educación y salud"
2017-07,M11,107.535099,2.8084,"Gobierno, educación y salud"
2017-08,M11,109.121893,4.6219,"Gobierno, educación y salud"
2017-09,M11,107.386547,1.9395,"Gobierno, educación y salud"
2017-10,M11,108.178069,2.9643,"Gobierno, educación y salud"
2017-11,M11,108.668749,4.2826,"Gobierno, educación y salud"
2017-12,M11,109.298844,4.211,"Gobierno, educación y salud"
2018-01,M11,109.508156,3.3032,"Gobierno, educación y salud"
2018-02,M11,110.113811,4.8248,"Gobierno, educación y salud"
2018-03,M11,110.584362,5.0909,"Gobierno, educación y salud"
2018-04,M11,110.65512,5.1241,"Gobierno, educación y salud"
2018-05,M11,111.452912,5.0339,"Gobierno, educación y salud"
2018-06,M11,114.2325,4.4494,"Gobierno, educación y salud"
2018-07,M11,112.090698,4.2364,"Gobierno, educación y salud"
2018-08,M11,114.626525,5.0445,"Gobierno, educación y salud"
2018-09,M11,113.662799,5.8445,"Gobierno, educación y salud"
2018-10,M11,114.178371,5.5467,"Gobierno, educación y salud"
2018-11,M11,114.10569,5.0032,"Gobierno, educación y salud"
2018-12,M11,112.962188,3.3517,"Gobierno, educación y salud"
2019-01,M11,115.789757,5.7362,"Gobierno, educación y salud"
2019-02,M11,117.191979,6.428,"Gobierno, educación y salud"
2019-03,M11,114.111281,3.1893,"Gobierno, educación y salud"
2019-04,M11,116.134232,4.9515,"Gobierno, educación y salud"
2019-05,M11,118.437073,6.2665,"Gobierno, educación y salud"
2019-06,M11,119.090506,4.2527,"Gobierno, educación y salud"
2019-07,M11,119.655346,6.7487,"Gobierno, educación y salud"
2019-08,M11,120.047438,4.7292,"Gobierno, educación y salud"
2019-09,M11,119.85712,5.4497,"Gobierno, educación y salud"
2019-10,M11,119.040101,4.258,"Gobierno, educación y salud"
2019-11,M11,119.773885,4.9675,"Gobierno, educación y salud"
2019-12,M11,117.750749,4.2391,"Gobierno, educación y salud"
2020-01,M11,117.060137,1.0971,"Gobierno, educación y salud"
2020-02,M11,117.229144,0.0317,"Gobierno, educación y salud"
2020-03,M11,117.578239,3.0382,"Gobierno, educación y salud"
2020-04,M11,113.048739,-2.6568,"Gobierno, educación y salud"
2020-05,M11,114.664581,-3.1852,"Gobierno, educación y salud"
2020-06,M11,116.816041,-1.9099,"Gobierno, educación y salud"
2020-07,M11,117.668848,-1.6602,"Gobierno, educación y salud"
2020-08,M11,117.941565,-1.7542,"Gobierno, educación y salud"
2020-09,M11,118.858401,-0.8333,"Gobierno, educación y salud"
2020-10,M11,121.199123,1.8137,"Gobierno, educación y salud"
2020-11,M11,125.121341,4.4646,"Gobierno, educación y salud"
2020-12,M11,124.072441,5.3687,"Gobierno, educación y salud"
2021-01,M11,126.450005,8.0214,"Gobierno, educación y salud"
2021-02,M11,124.864649,6.5133,"Gobierno, educación y salud"
2021-03,M11,125.009216,6.32,"Gobierno, educación y salud"
2021-04,M11,126.384841,11.7968,"Gobierno, educación y salud"
2021-05,M11,125.486146,9.4376,"Gobierno, educación y salud"
2021-06,M11,127.265913,8.9456,"Gobierno, educación y salud"
2021-07,M11,127.427224,8.2931,"Gobierno, educación y salud"
2021-08,M11,127.026122,7.7026,"Gobierno, educación y salud"
2021-09,M11,137.503891,15.6871,"Gobierno, educación y salud"
2021-10,M11,129.487817,6.8389,"Gobierno, educación y salud"
2021-11,M11,133.63333,6.803,"Gobierno, educación y salud"
2021-12,M11,130.979623,5.5671,"Gobierno, educación y salud"
2022-01,M11,129.453354,2.3751,"Gobierno, educación y salud"
2022-02,M11,130.360271,4.4013,"Gobierno, educación y salud"
2022-03,M11,128.562732,2.8426,"Gobierno, educación y salud"
2022-04,M11,136.573037,8.0612,"Gobierno, educación y salud"
2022-05,M11,132.905748,5.9127,"Gobierno, educación y salud"
2022-06,M11,130.096276,2.224,"Gobierno, educación y salud"
2022-07,M11,128.774092,1.057,"Gobierno, educación y salud"
2022-08,M11,129.054668,1.597,"Gobierno, educación y salud"
2022-09,M11,129.398647,-5.8946,"Gobierno, educación y salud"
2022-10,M11,127.651224,-1.4184,"Gobierno, educación y salud"
2022-11,M11,127.970587,-4.2375,"Gobierno, educación y salud"
2022-12,M11,128.009825,-2.2674,"Gobierno, educación y salud"
2023-01,M11,129.279719,-0.1341,"Gobierno, educación y salud"
2023-02,M11,130.115211,-0.188,"Gobierno, educación y salud"
2023-03,M11,131.459928,2.2535,"Gobierno, educación y salud"
2023-04,M11,132.07259,-3.2953,"Gobierno, educación y salud"
2023-05,M11,136.387983,2.6201,"Gobierno, educación y salud"
2023-06,M11,150.147673,15.4127,"Gobierno, educación y salud"
2023-07,M11,141.076233,9.5533,"Gobierno, educación y salud"
2023-08,M11,139.000822,7.7069,"Gobierno, educación y salud"
2023-09,M11,136.47904,5.4718,"Gobierno, educación y salud"
2023-10,M11,135.278795,5.9753,"Gobierno, educación y salud"
2023-11,M11,140.953303,10.1451,"Gobierno, educación y salud"
2023-12,M11,133.467004,4.2631,"Gobierno, educación y salud"
2024-01,M11,137.676047,6.4947,"Gobierno, educación y salud"
2024-02,M11,137.016128,5.3037,"Gobierno, educación y salud"
2024-03,M11,138.384681,5.2676,"Gobierno, educación y salud"
2024-04,M11,152.912511,15.7791,"Gobierno, educación y salud"
2024-05,M11,146.803129,7.6364,"Gobierno, educación y salud"
2024-06,M11,135.910167,-9.4823,"Gobierno, educación y salud"
2024-07,M11,141.084666,0.006,"Gobierno, educación y salud"
2024-08,M11,139.960793,0.6906,"Gobierno, educación y salud"
2024-09,M11,140.928064,3.2599,"Gobierno, educación y salud"
2024-10,M11,143.956709,6.4148,"Gobierno, educación y salud"
2024-11,M11,143.886729,2.0811,"Gobierno, educación y salud"
2024-12,M11,143.667265,7.6425,"Gobierno, educación y salud"
2025-01,M11,143.176365,3.9951,"Gobierno, educación y salud"
2025-02,M11,141.549974,3.309,"Gobierno, educación y salud"
2025-03,M11,143.076995,3.3908,"Gobierno, educación y salud"
2025-04,M11,144.780124,-5.3183,"Gobierno, educación y salud"
2025-05,M11,148.320202,1.0334,"Gobierno, educación y salud"
2025-06,M11,145.878308,7.3344,"Gobierno, educación y salud"
2025-07,M11,158.397729,12.2714,"Gobierno, educación y salud"
2025-08,M11,147.674164,5.5111,"Gobierno, educación y salud"
2025-09,M11,148.775039,5.5681,"Gobierno, educación y salud"
2025-10,M11,149.458665,3.822,"Gobierno, educación y salud"
2025-11,M11,149.487401,3.8924,"Gobierno, educación y salud"
2025-12,M11,149.697959,4.1977,"Gobierno, educación y salud"
2026-01,M11,149.34177,4.3062,"Gobierno, educación y salud"
2026-02,M11,150.858457,6.5761,"Gobierno, educación y salud"
2026-03,M11,152.436736,6.5418,"Gobierno, educación y salud"
2015-01,M12,97.925709,1.1889,Arte y recreación
2015-02,M12,98.850041,3.0535,Arte y recreación
2015-03,M12,98.383075,2.7997,Arte y recreación
2015-04,M12,99.323521,4.7676,Arte y recreación
2015-05,M12,98.159875,5.163,Arte y recreación
2015-06,M12,98.915329,4.595,Arte y recreación
2015-07,M12,100.861182,5.227,Arte y recreación
2015-08,M12,100.408582,4.6018,Arte y recreación
2015-09,M12,100.220529,3.0972,Arte y recreación
2015-10,M12,101.533707,4.0991,Arte y recreación
2015-11,M12,102.307589,4.77,Arte y recreación
2015-12,M12,103.110862,7.5816,Arte y recreación
2016-01,M12,103.629829,5.8249,Arte y recreación
2016-02,M12,105.810526,7.0415,Arte y recreación
2016-03,M12,104.405539,6.1214,Arte y recreación
2016-04,M12,105.675987,6.3957,Arte y recreación
2016-05,M12,104.930063,6.8971,Arte y recreación
2016-06,M12,105.218455,6.3722,Arte y recreación
2016-07,M12,105.202353,4.3041,Arte y recreación
2016-08,M12,105.277901,4.8495,Arte y recreación
2016-09,M12,106.962483,6.7271,Arte y recreación
2016-10,M12,106.08552,4.4831,Arte y recreación
2016-11,M12,106.436479,4.0358,Arte y recreación
2016-12,M12,106.869973,3.6457,Arte y recreación
2017-01,M12,107.053996,3.3042,Arte y recreación
2017-02,M12,111.093186,4.9926,Arte y recreación
2017-03,M12,106.356996,1.8691,Arte y recreación
2017-04,M12,106.102835,0.4039,Arte y recreación
2017-05,M12,106.939748,1.9153,Arte y recreación
2017-06,M12,106.885663,1.5845,Arte y recreación
2017-07,M12,108.082985,2.7382,Arte y recreación
2017-08,M12,107.670639,2.2728,Arte y recreación
2017-09,M12,106.614445,-0.3254,Arte y recreación
2017-10,M12,108.018228,1.8218,Arte y recreación
2017-11,M12,107.759283,1.2428,Arte y recreación
2017-12,M12,110.605013,3.4949,Arte y recreación
2018-01,M12,107.402143,0.3252,Arte y recreación
2018-02,M12,106.512926,-4.1229,Arte y recreación
2018-03,M12,104.277446,-1.9553,Arte y recreación
2018-04,M12,107.349935,1.1754,Arte y recreación
2018-05,M12,108.066015,1.0532,Arte y recreación
2018-06,M12,109.886608,2.8076,Arte y recreación
2018-07,M12,108.884126,0.7412,Arte y recreación
2018-08,M12,110.995401,3.0879,Arte y recreación
2018-09,M12,109.542625,2.7465,Arte y recreación
2018-10,M12,115.167517,6.6186,Arte y recreación
2018-11,M12,115.134739,6.8444,Arte y recreación
2018-12,M12,119.612676,8.144,Arte y recreación
2019-01,M12,118.330326,10.175,Arte y recreación
2019-02,M12,118.347011,11.1105,Arte y recreación
2019-03,M12,121.476825,16.4939,Arte y recreación
2019-04,M12,123.748889,15.2762,Arte y recreación
2019-05,M12,124.402921,15.1175,Arte y recreación
2019-06,M12,124.435338,13.2398,Arte y recreación
2019-07,M12,125.851514,15.583,Arte y recreación
2019-08,M12,124.545444,12.2078,Arte y recreación
2019-09,M12,121.828263,11.2154,Arte y recreación
2019-10,M12,133.692533,16.0853,Arte y recreación
2019-11,M12,128.856866,11.9183,Arte y recreación
2019-12,M12,129.774346,8.4955,Arte y recreación
2020-01,M12,128.64332,8.7154,Arte y recreación
2020-02,M12,136.040106,14.9502,Arte y recreación
2020-03,M12,107.233964,-11.7248,Arte y recreación
2020-04,M12,74.877576,-39.4923,Arte y recreación
2020-05,M12,79.152897,-36.3738,Arte y recreación
2020-06,M12,90.930169,-26.9258,Arte y recreación
2020-07,M12,102.06948,-18.8969,Arte y recreación
2020-08,M12,111.96,-10.1051,Arte y recreación
2020-09,M12,116.490794,-4.3811,Arte y recreación
2020-10,M12,120.20237,-10.0904,Arte y recreación
2020-11,M12,123.780801,-3.9393,Arte y recreación
2020-12,M12,127.657613,-1.6311,Arte y recreación
2021-01,M12,132.732688,3.1788,Arte y recreación
2021-02,M12,133.617532,-1.7808,Arte y recreación
2021-03,M12,139.348787,29.9484,Arte y recreación
2021-04,M12,139.155415,85.8439,Arte y recreación
2021-05,M12,144.818363,82.9603,Arte y recreación
2021-06,M12,148.26624,63.0551,Arte y recreación
2021-07,M12,149.705624,46.6703,Arte y recreación
2021-08,M12,138.67768,23.8636,Arte y recreación
2021-09,M12,156.952763,34.734,Arte y recreación
2021-10,M12,156.667893,30.3368,Arte y recreación
2021-11,M12,160.239059,29.4539,Arte y recreación
2021-12,M12,172.950397,35.4799,Arte y recreación
2022-01,M12,171.550137,29.2448,Arte y recreación
2022-02,M12,169.13644,26.5825,Arte y recreación
2022-03,M12,187.616195,34.6378,Arte y recreación
2022-04,M12,171.826836,23.4784,Arte y recreación
2022-05,M12,188.710527,30.3084,Arte y recreación
2022-06,M12,173.373095,16.9336,Arte y recreación
2022-07,M12,168.810217,12.7614,Arte y recreación
2022-08,M12,176.455925,27.2418,Arte y recreación
2022-09,M12,217.36023,38.4877,Arte y recreación
2022-10,M12,225.80226,44.128,Arte y recreación
2022-11,M12,215.967257,34.7782,Arte y recreación
2022-12,M12,204.932341,18.492,Arte y recreación
2023-01,M12,196.043268,14.2775,Arte y recreación
2023-02,M12,194.679997,15.1023,Arte y recreación
2023-03,M12,215.271609,14.7404,Arte y recreación
2023-04,M12,207.775896,20.9217,Arte y recreación
2023-05,M12,200.886166,6.452,Arte y recreación
2023-06,M12,195.06804,12.5134,Arte y recreación
2023-07,M12,190.462549,12.8264,Arte y recreación
2023-08,M12,209.56124,18.7612,Arte y recreación
2023-09,M12,225.653596,3.8155,Arte y recreación
2023-10,M12,213.218183,-5.5731,Arte y recreación
2023-11,M12,247.659912,14.6747,Arte y recreación
2023-12,M12,211.000126,2.9609,Arte y recreación
2024-01,M12,212.450939,8.3694,Arte y recreación
2024-02,M12,213.110936,9.4673,Arte y recreación
2024-03,M12,214.645739,-0.2907,Arte y recreación
2024-04,M12,217.086261,4.481,Arte y recreación
2024-05,M12,220.61531,9.8211,Arte y recreación
2024-06,M12,232.379891,19.1276,Arte y recreación
2024-07,M12,244.830919,28.5454,Arte y recreación
2024-08,M12,225.970815,7.8304,Arte y recreación
2024-09,M12,230.688806,2.2314,Arte y recreación
2024-10,M12,229.146334,7.4704,Arte y recreación
2024-11,M12,231.315203,-6.5997,Arte y recreación
2024-12,M12,240.434012,13.9497,Arte y recreación
2025-01,M12,237.564178,11.8207,Arte y recreación
2025-02,M12,260.872226,22.4115,Arte y recreación
2025-03,M12,248.230325,15.6465,Arte y recreación
2025-04,M12,242.802728,11.8462,Arte y recreación
2025-05,M12,233.744842,5.9513,Arte y recreación
2025-06,M12,245.648469,5.7099,Arte y recreación
2025-07,M12,250.423351,2.2842,Arte y recreación
2025-08,M12,250.591842,10.8957,Arte y recreación
2025-09,M12,251.714084,9.1141,Arte y recreación
2025-10,M12,259.714924,13.3402,Arte y recreación
2025-11,M12,262.143901,13.3276,Arte y recreación
2025-12,M12,237.321109,-1.2947,Arte y recreación
2026-01,M12,249.498601,5.0237,Arte y recreación
2026-02,M12,255.503752,-2.0579,Arte y recreación
2026-03,M12,262.687395,5.8241,Arte y recreación
