trimestre,ciiu,macrosector,var_pib_pct,var_pib_norm,momentum,momentum_norm,icds,estado,estado_nombre,vulnerabilidad,color,macrosector_id,icds_original,icds_star,ajuste_mip
2017T3,O + P + Q,"Gobierno, educación y salud",3.1663,0.3878968014910255,4.312925,0.465910798682315,0.4113010006484123,S3,Estabilidad,Moderada,#378ADD,M11,0.4113010006484123,0.3931,0.0182
2017T3,R + S + T,"Arte, recreación y otros servicios",1.6403,0.3752167695499752,2.656725,0.4431281503335653,0.3955901837850523,S4,Decrecimiento,Media,#BA7517,M12,0.3955901837850523,0.3769,0.0186
2017T4,A,Agropecuario,-0.297,0.3591191116997807,5.78475,0.4861571888561459,0.3972305348466903,S4,Decrecimiento,Media,#BA7517,M01,0.3972305348466903,0.3804,0.0168
2017T4,B,Minería y energía,-3.6831,0.3309829018992626,-5.7502,0.3274826872437735,0.3299328375026158,S4,Decrecimiento,Media,#BA7517,M02,0.3299328375026158,0.3042,0.0257
2017T4,C,Manufactura,-2.1268,0.3439147064273469,-1.784625,0.3820330439190503,0.3553502076748579,S4,Decrecimiento,Media,#BA7517,M03,0.3553502076748579,0.3211,0.0343
2017T4,D + E,Electricidad y servicios públicos,3.8912,0.3939202321293396,2.88045,0.4462057061854093,0.4096058743461605,S3,Estabilidad,Moderada,#378ADD,M04,0.4096058743461605,0.3832,0.0264
2017T4,F,Construcción,-0.6755,0.3559740316934324,-2.0592,0.3782559966600489,0.3626586211834173,S4,Decrecimiento,Media,#BA7517,M05,0.3626586211834173,0.3325,0.0302
2017T4,G + H + I,"Comercio, transporte y turismo",0.58,0.3664063908690474,1.886725,0.4325360483962767,0.3862452881272162,S4,Decrecimiento,Media,#BA7517,M06,0.3862452881272162,0.3637,0.0225
2017T4,J,TIC y economía digital,3.1448,0.3877181509754734,-0.269025,0.4028816019660042,0.3922671862726326,S4,Decrecimiento,Media,#BA7517,M07,0.3922671862726326,0.3712,0.0211
2017T4,K,Financiero y seguros,7.2772,0.4220556109972271,5.382525,0.4806241911915668,0.4396261850555291,S3,Estabilidad,Moderada,#378ADD,M08,0.4396261850555291,0.425,0.0146
2017T4,L,Inmobiliario,3.1985,0.3881643617980385,3.0517000000000003,0.4485614171682153,0.4062834784090915,S3,Estabilidad,Moderada,#378ADD,M09,0.4062834784090915,0.3997,0.0066
2017T4,M + N,Servicios profesionales,1.6443,0.3752500068551942,1.4376250000000002,0.4263582393312945,0.3905824765980242,S4,Decrecimiento,Media,#BA7517,M10,0.3905824765980242,0.3761,0.0145
2017T4,O + P + Q,"Gobierno, educación y salud",3.8577,0.3936418696981305,3.4510750000000003,0.4540552102996499,0.4117658718785863,S3,Estabilidad,Moderada,#378ADD,M11,0.4117658718785863,0.3936,0.0182
2017T4,R + S + T,"Arte, recreación y otros servicios",1.9949,0.3781632566576399,2.116375,0.4356951084091317,0.3954228121830874,S4,Decrecimiento,Media,#BA7517,M12,0.3954228121830874,0.3763,0.0191
2018T1,A,Agropecuario,0.9171,0.3692074647663791,3.2189,0.4508614164460265,0.3937036502702733,S4,Decrecimiento,Media,#BA7517,M01,0.3937036502702733,0.3771,0.0166
2018T1,B,Minería y energía,-4.6635,0.3228364383900846,-4.868,0.3396182097490669,0.3278709697977793,S4,Decrecimiento,Media,#BA7517,M02,0.3278709697977793,0.3034,0.0245
2018T1,C,Manufactura,-2.2824,0.3426217752543277,-2.5147500000000003,0.3719894615463713,0.3514320811419407,S4,Decrecimiento,Media,#BA7517,M03,0.3514320811419407,0.3174,0.034
2018T1,D + E,Electricidad y servicios públicos,2.0456,0.3785845395012908,3.26465,0.4514907523728201,0.4004564033627496,S3,Estabilidad,Moderada,#378ADD,M04,0.4004564033627496,0.3733,0.0271
2018T1,F,Construcción,-1.056,0.3528123330344745,-1.2357750000000003,0.3895830116440903,0.3638435366173592,S4,Decrecimiento,Media,#BA7517,M05,0.3638435366173592,0.3342,0.0296
2018T1,G + H + I,"Comercio, transporte y turismo",3.8195,0.393324453433289,2.535725,0.4414636771719913,0.4077662205548997,S3,Estabilidad,Moderada,#378ADD,M06,0.4077662205548997,0.3864,0.0213
2018T1,J,TIC y economía digital,0.7591,0.3678945912102284,0.2648499999999999,0.4102255739423288,0.3805938860298585,S4,Decrecimiento,Media,#BA7517,M07,0.3805938860298585,0.3601,0.0205
2018T1,K,Financiero y seguros,3.6402,0.3918345912268471,5.697225,0.4849531970093132,0.4197701729615869,S3,Estabilidad,Moderada,#378ADD,M08,0.4197701729615869,0.4035,0.0162
2018T1,L,Inmobiliario,3.3091,0.389083373287344,3.06605,0.4487588154315921,0.4069860059306184,S3,Estabilidad,Moderada,#378ADD,M09,0.4069860059306184,0.4005,0.0065
2018T1,M + N,Servicios profesionales,3.3595,0.3895021633331034,2.20995,0.436982323914043,0.4037462115073852,S3,Estabilidad,Moderada,#378ADD,M10,0.4037462115073852,0.39,0.0138
2018T1,O + P + Q,"Gobierno, educación y salud",3.9933,0.3947686143450547,3.64745,0.456756540193072,0.4133649920994598,S3,Estabilidad,Moderada,#378ADD,M11,0.4133649920994598,0.3959,0.0175
2018T1,R + S + T,"Arte, recreación y otros servicios",-2.442,0.3412956067760894,0.7632249999999999,0.4170812087514147,0.3640312873686869,S4,Decrecimiento,Media,#BA7517,M12,0.3640312873686869,0.3442,0.0199
2018T2,A,Agropecuario,3.9095,0.3940722928007166,2.623375,0.4426693885158919,0.4086514215152692,S3,Estabilidad,Moderada,#378ADD,M01,0.4086514215152692,0.3951,0.0135
2018T2,B,Minería y energía,-3.1865,0.3351093133422021,-4.5041,0.3446240096126764,0.3379637222233443,S4,Decrecimiento,Media,#BA7517,M02,0.3379637222233443,0.3153,0.0227
2018T2,C,Manufactura,3.8106,0.3932505004291767,-0.4229750000000001,0.4007638693773735,0.3955045111136357,S4,Decrecimiento,Media,#BA7517,M03,0.3955045111136357,0.3673,0.0282
2018T2,D + E,Electricidad y servicios públicos,2.7382,0.3843395788999615,3.16435,0.4501110279256641,0.4040710136076723,S3,Estabilidad,Moderada,#378ADD,M04,0.4040710136076723,0.3779,0.0262
2018T2,F,Construcción,-6.5899,0.3068293521966119,-2.6071000000000004,0.3707190971127237,0.3259962756714454,S4,Decrecimiento,Media,#BA7517,M05,0.3259962756714454,0.2986,0.0274
2018T2,G + H + I,"Comercio, transporte y turismo",2.9715,0.3862781447268599,2.7075,0.443826610042482,0.4035426843215465,S3,Estabilidad,Moderada,#378ADD,M06,0.4035426843215465,0.3839,0.0196
2018T2,J,TIC y economía digital,2.7005,0.3840263172982724,0.926375,0.4193254963242311,0.39461607100606,S4,Decrecimiento,Media,#BA7517,M07,0.39461607100606,0.376,0.0187
2018T2,K,Financiero y seguros,4.2309,0.3967429102750636,4.9136,0.4741736698916408,0.4199721381600367,S3,Estabilidad,Moderada,#378ADD,M08,0.4199721381600367,0.4046,0.0154
2018T2,L,Inmobiliario,3.9243,0.3941952708300269,3.342925,0.4525675014366399,0.4117069400120107,S3,Estabilidad,Moderada,#378ADD,M09,0.4117069400120107,0.405,0.0067
2018T2,M + N,Servicios profesionales,4.299,0.3973087753964172,2.8481250000000005,0.4457610442436913,0.4118444560505994,S3,Estabilidad,Moderada,#378ADD,M10,0.4118444560505994,0.3992,0.0126
2018T2,O + P + Q,"Gobierno, educación y salud",5.3344,0.4059122518523566,4.087925,0.4628157039603801,0.4229832874847635,S3,Estabilidad,Moderada,#378ADD,M11,0.4229832874847635,0.4068,0.0162
2018T2,R + S + T,"Arte, recreación y otros servicios",2.2777,0.3805131341366236,0.8677249999999999,0.4185187083000468,0.3919148063856505,S4,Decrecimiento,Media,#BA7517,M12,0.3919148063856505,0.3746,0.0174
2018T3,A,Agropecuario,0.9437,0.3694284928460855,1.368325,0.4254049501569385,0.3862214300393414,S4,Decrecimiento,Media,#BA7517,M01,0.3862214300393414,0.3712,0.015
2018T3,B,Minería y energía,0.0774,0.3622301234682795,-2.863925,0.3671862184373417,0.3637169519589982,S4,Decrecimiento,Media,#BA7517,M02,0.3637169519589982,0.3418,0.0219
2018T3,C,Manufactura,1.9601,0.3778740921022346,0.3403749999999998,0.4112644940706583,0.3878912126927617,S4,Decrecimiento,Media,#BA7517,M03,0.3878912126927617,0.358,0.0299
2018T3,D + E,Electricidad y servicios públicos,2.983,0.3863737019793646,2.9145000000000003,0.4466740971866622,0.4044638205415538,S3,Estabilidad,Moderada,#378ADD,M04,0.4044638205415538,0.3793,0.0251
2018T3,F,Construcción,2.1549,0.3794927488664001,-1.5416250000000002,0.38537574621874,0.381257648072102,S4,Decrecimiento,Media,#BA7517,M05,0.381257648072102,0.3557,0.0255
2018T3,G + H + I,"Comercio, transporte y turismo",1.7643,0.3762471260117643,2.283825,0.4379985466810784,0.3947725522125585,S4,Decrecimiento,Media,#BA7517,M06,0.3947725522125585,0.375,0.0198
2018T3,J,TIC y economía digital,6.8892,0.4188315923909837,3.3734,0.4529867148217553,0.4290781291202152,S3,Estabilidad,Moderada,#378ADD,M07,0.4290781291202152,0.4125,0.0166
2018T3,K,Financiero y seguros,4.5075,0.3990412699309578,4.91395,0.4741784844834305,0.4215824342966995,S3,Estabilidad,Moderada,#378ADD,M08,0.4215824342966995,0.4065,0.0151
2018T3,L,Inmobiliario,4.4492,0.3985568362073908,3.720275,0.4577583191847383,0.416317281100595,S3,Estabilidad,Moderada,#378ADD,M09,0.416317281100595,0.4104,0.0059
2018T3,M + N,Servicios profesionales,4.1142,0.3957732118952991,3.3542500000000004,0.4527232878709772,0.4128582346880025,S3,Estabilidad,Moderada,#378ADD,M10,0.4128582346880025,0.4005,0.0123
2018T3,O + P + Q,"Gobierno, educación y salud",4.8538,0.4019187896302931,4.5098,0.4686190065640081,0.4219288547104076,S3,Estabilidad,Moderada,#378ADD,M11,0.4219288547104076,0.4062,0.0157
2018T3,R + S + T,"Arte, recreación y otros servicios",2.2732,0.3804757421682522,1.02595,0.4206952476883942,0.3925415938242948,S4,Decrecimiento,Media,#BA7517,M12,0.3925415938242948,0.3754,0.0172
2018T4,A,Agropecuario,0.7469,0.3677932174293104,1.6293,0.4289949161349696,0.3861537270410081,S4,Decrecimiento,Media,#BA7517,M01,0.3861537270410081,0.3717,0.0145
2018T4,B,Minería y energía,1.0094,0.3699744155843076,-1.6908,0.3833236984180971,0.3739792004344445,S4,Decrecimiento,Media,#BA7517,M02,0.3739792004344445,0.3532,0.0208
2018T4,C,Manufactura,2.3108,0.3807881728373108,1.4497749999999998,0.426525374446279,0.3945093333200012,S4,Decrecimiento,Media,#BA7517,M03,0.3945093333200012,0.3657,0.0288
2018T4,D + E,Electricidad y servicios públicos,2.4131,0.3816382169182869,2.544975,0.4415909199550042,0.3996240278293021,S4,Decrecimiento,Media,#BA7517,M04,0.3996240278293021,0.374,0.0256
2018T4,F,Construcción,0.443,0.3652680131652965,-1.2620000000000002,0.3892222611592781,0.372454287563491,S4,Decrecimiento,Media,#BA7517,M05,0.372454287563491,0.3472,0.0252
2018T4,G + H + I,"Comercio, transporte y turismo",2.2672,0.3804258862104237,2.705625,0.4438008175864658,0.3994383656232363,S4,Decrecimiento,Media,#BA7517,M06,0.3994383656232363,0.3799,0.0195
2018T4,J,TIC y economía digital,3.6642,0.3920340150581611,3.50325,0.4547729283757253,0.4108556890534304,S3,Estabilidad,Moderada,#378ADD,M07,0.4108556890534304,0.3934,0.0174
2018T4,K,Financiero y seguros,2.6139,0.3833067296402809,3.748125,0.4581414231314312,0.405757137687626,S3,Estabilidad,Moderada,#378ADD,M08,0.405757137687626,0.3897,0.0161
2018T4,L,Inmobiliario,4.1639,0.3961861854126453,3.961625,0.4610783241231339,0.4156538270257919,S3,Estabilidad,Moderada,#378ADD,M09,0.4156538270257919,0.4096,0.0061
2018T4,M + N,Servicios profesionales,4.0697,0.3954034468747377,3.9606,0.4610642242471784,0.4151016800864698,S3,Estabilidad,Moderada,#378ADD,M10,0.4151016800864698,0.4028,0.0123
2018T4,O + P + Q,"Gobierno, educación y salud",4.7327,0.4009125302147878,4.72855,0.471628126432556,0.4221272090801182,S3,Estabilidad,Moderada,#378ADD,M11,0.4221272090801182,0.4065,0.0156
2018T4,R + S + T,"Arte, recreación y otros servicios",6.6571,0.416902997755651,2.1915,0.4367285261468444,0.422850656273009,S3,Estabilidad,Moderada,#378ADD,M12,0.422850656273009,0.407,0.0159
2019T1,A,Agropecuario,1.4339,0.3735017246006745,1.7585000000000002,0.4307721883041873,0.3906828637117283,S4,Decrecimiento,Media,#BA7517,M01,0.3906828637117283,0.3767,0.014
2019T1,B,Minería y energía,4.7474,0.4010346773114676,0.6619249999999999,0.4156877283277169,0.4054305926163424,S3,Estabilidad,Moderada,#378ADD,M02,0.4054305926163424,0.3867,0.0188
2019T1,C,Manufactura,2.278,0.380515626934515,2.589875,0.442208563301737,0.3990235078446816,S4,Decrecimiento,Media,#BA7517,M03,0.3990235078446816,0.372,0.0271
2019T1,D + E,Electricidad y servicios públicos,3.1324,0.3876151153292944,2.816675,0.4453284187814476,0.4049291063649404,S3,Estabilidad,Moderada,#378ADD,M04,0.4049291063649404,0.381,0.024
2019T1,F,Construcción,0.2001,0.3632496778058725,-0.9479750000000003,0.3935419816928587,0.3723373689719683,S4,Decrecimiento,Media,#BA7517,M05,0.3723373689719683,0.3481,0.0242
2019T1,G + H + I,"Comercio, transporte y turismo",2.1822,0.3797195934745199,2.2963,0.438170152488439,0.3972547611786956,S4,Decrecimiento,Media,#BA7517,M06,0.3972547611786956,0.3783,0.0189
2019T1,J,TIC y economía digital,3.3232,0.3892005347882409,4.144275,0.463590853238518,0.411517630323324,S3,Estabilidad,Moderada,#378ADD,M07,0.411517630323324,0.3944,0.0171
2019T1,K,Financiero y seguros,6.735,0.417550294274791,4.521825,0.4687844221819249,0.4329205326469312,S3,Estabilidad,Moderada,#378ADD,M08,0.4329205326469312,0.42,0.0129
2019T1,L,Inmobiliario,4.3744,0.3979352985997954,4.22795,0.4647418845756643,0.417977274392556,S3,Estabilidad,Moderada,#378ADD,M09,0.417977274392556,0.4122,0.0057
2019T1,M + N,Servicios profesionales,3.9295,0.3942384793268116,4.1031,0.4630244509044039,0.4148742708000893,S3,Estabilidad,Moderada,#378ADD,M10,0.4148742708000893,0.403,0.0118
2019T1,O + P + Q,"Gobierno, educación y salud",4.7736,0.4012523816606521,4.923625,0.4743115735564737,0.4231701392293985,S3,Estabilidad,Moderada,#378ADD,M11,0.4231701392293985,0.4082,0.015
2019T1,R + S + T,"Arte, recreación y otros servicios",12.362,0.464306873391626,5.8925,0.4876393953285391,0.4713066299726999,S3,Estabilidad,Moderada,#378ADD,M12,0.4713066299726999,0.4578,0.0135
2019T2,A,Agropecuario,1.1645,0.3712631920941745,1.07225,0.4213321494022857,0.3862838792866078,S4,Decrecimiento,Media,#BA7517,M01,0.3862838792866078,0.3713,0.015
2019T2,B,Minería y energía,0.4945,0.3656959434699913,1.582175,0.4283466657404309,0.3844911601511231,S4,Decrecimiento,Media,#BA7517,M02,0.3844911601511231,0.3645,0.02
2019T2,C,Manufactura,-0.1399,0.3604245068622571,1.6022499999999995,0.4286228169695102,0.3808839998944331,S4,Decrecimiento,Media,#BA7517,M03,0.3808839998944331,0.3513,0.0295
2019T2,D + E,Electricidad y servicios públicos,2.6636,0.3837197031576271,2.798025,0.4450718698189405,0.4021253531560211,S3,Estabilidad,Moderada,#378ADD,M04,0.4021253531560211,0.3772,0.0249
2019T2,F,Construcción,-1.7237,0.3472641958607921,0.2685749999999997,0.4102768149549475,0.3661679815890387,S4,Decrecimiento,Media,#BA7517,M05,0.3661679815890387,0.34,0.0262
2019T2,G + H + I,"Comercio, transporte y turismo",3.3744,0.3896259722950442,2.397025,0.4395557232256252,0.4046048975742184,S3,Estabilidad,Moderada,#378ADD,M06,0.4046048975742184,0.3852,0.0194
2019T2,J,TIC y economía digital,2.7617,0.3845348480681231,4.159575,0.4638013196796097,0.4083147895515691,S3,Estabilidad,Moderada,#378ADD,M07,0.4083147895515691,0.391,0.0173
2019T2,K,Financiero y seguros,5.007,0.403191778420181,4.7158500000000005,0.4714534255304735,0.4236702725532687,S3,Estabilidad,Moderada,#378ADD,M08,0.4236702725532687,0.4102,0.0134
2019T2,L,Inmobiliario,3.7466,0.3927187035456726,4.183525,0.4641307753177889,0.4141423250773075,S3,Estabilidad,Moderada,#378ADD,M09,0.4141423250773075,0.4082,0.0059
2019T2,M + N,Servicios profesionales,4.0817,0.3955031587903947,4.048775,0.4622771574787634,0.4155353583969053,S3,Estabilidad,Moderada,#378ADD,M10,0.4155353583969053,0.4035,0.012
2019T2,O + P + Q,"Gobierno, educación y salud",5.5759,0.4079189541549539,4.984,0.4751420906401929,0.4280858951005256,S3,Estabilidad,Moderada,#378ADD,M11,0.4280858951005256,0.4132,0.0149
2019T2,R + S + T,"Arte, recreación y otros servicios",15.1901,0.4878064791140928,9.1206,0.5320450632035537,0.5010780543409311,S3,Estabilidad,Moderada,#378ADD,M12,0.5010780543409311,0.4882,0.0129
2019T3,A,Agropecuario,3.551,0.3910933993204633,1.724075,0.4302986388117313,0.4028549711678437,S3,Estabilidad,Moderada,#378ADD,M01,0.4028549711678437,0.3893,0.0135
2019T3,B,Minería y energía,0.3078,0.3641445922488942,1.6397749999999998,0.4291390099892463,0.3836429175709998,S4,Decrecimiento,Media,#BA7517,M02,0.3836429175709998,0.3647,0.0189
2019T3,C,Manufactura,1.3717,0.372984884504519,1.45515,0.4265993128201919,0.3890692129992208,S4,Decrecimiento,Media,#BA7517,M03,0.3890692129992208,0.3619,0.0271
2019T3,D + E,Electricidad y servicios públicos,2.4727,0.3821334527660501,2.67045,0.4433169511116033,0.4004885022697161,S3,Estabilidad,Moderada,#378ADD,M04,0.4004885022697161,0.3751,0.0254
2019T3,F,Construcción,-8.5553,0.2904982022772539,-2.4089750000000008,0.3734444999650942,0.315382091583606,S4,Decrecimiento,Media,#BA7517,M05,0.315382091583606,0.2884,0.027
2019T3,G + H + I,"Comercio, transporte y turismo",4.9949,0.4030912355718935,3.204675,0.4506657376797176,0.4173635862042407,S3,Estabilidad,Moderada,#378ADD,M06,0.4173635862042407,0.3987,0.0187
2019T3,J,TIC y economía digital,-1.2677,0.3510532486557587,2.12035,0.4357497884158858,0.3764622105837968,S4,Decrecimiento,Media,#BA7517,M07,0.3764622105837968,0.3573,0.0191
2019T3,K,Financiero y seguros,8.5147,0.4323384022993567,5.71765,0.4852341628301821,0.4482071304586044,S3,Estabilidad,Moderada,#378ADD,M08,0.4482071304586044,0.4368,0.0114
2019T3,L,Inmobiliario,2.8257,0.3850666449516272,3.77765,0.4585475683388318,0.4071109219677886,S3,Estabilidad,Moderada,#378ADD,M09,0.4071109219677886,0.4007,0.0064
2019T3,M + N,Servicios profesionales,3.6425,0.391853702677348,3.93085,0.4606549839450559,0.4124940870576603,S3,Estabilidad,Moderada,#378ADD,M10,0.4124940870576603,0.4004,0.0121
2019T3,O + P + Q,"Gobierno, educación y salud",5.3784,0.4062778622097656,5.11515,0.4769461869636674,0.427478359635936,S3,Estabilidad,Moderada,#378ADD,M11,0.427478359635936,0.4123,0.0152
2019T3,R + S + T,"Arte, recreación y otros servicios",13.2546,0.4717237780512469,11.86595,0.5698100334029501,0.5011496546567578,S3,Estabilidad,Moderada,#378ADD,M12,0.5011496546567578,0.4883,0.0128
2019T4,A,Agropecuario,4.5829,0.399667793134336,2.683075,0.4434906203154453,0.4128146412886688,S3,Estabilidad,Moderada,#378ADD,M01,0.4128146412886688,0.3994,0.0134
2019T4,B,Minería y energía,2.2329,0.3801408763181707,1.94565,0.4333466193140101,0.3961025992169225,S4,Decrecimiento,Media,#BA7517,M02,0.3961025992169225,0.3775,0.0186
2019T4,C,Manufactura,1.3446,0.3727597017616603,1.2135999999999998,0.4232765566864879,0.3879147582391086,S4,Decrecimiento,Media,#BA7517,M03,0.3879147582391086,0.3613,0.0267
2019T4,D + E,Electricidad y servicios públicos,1.8484,0.3769459403539939,2.529275,0.4413749511232959,0.3962746435847845,S4,Decrecimiento,Media,#BA7517,M04,0.3962746435847845,0.3703,0.026
2019T4,F,Construcción,-4.8591,0.3212111341648753,-3.7345,0.3552106091593482,0.3314109766632172,S4,Decrecimiento,Media,#BA7517,M05,0.3314109766632172,0.3048,0.0266
2019T4,G + H + I,"Comercio, transporte y turismo",4.2959,0.3972830164848724,3.71185,0.4576424250823725,0.4153908390641224,S3,Estabilidad,Moderada,#378ADD,M06,0.4153908390641224,0.3961,0.0193
2019T4,J,TIC y economía digital,-0.7148,0.3556474751696556,1.0255999999999996,0.4206904330966045,0.3751603625477403,S4,Decrecimiento,Media,#BA7517,M07,0.3751603625477403,0.355,0.0201
2019T4,K,Financiero y seguros,4.8835,0.4021655766215442,6.28505,0.493039303920075,0.4294276948111034,S3,Estabilidad,Moderada,#378ADD,M08,0.4294276948111034,0.4157,0.0137
2019T4,L,Inmobiliario,2.0965,0.3790074842102027,3.2608,0.4514377918631336,0.4007365765060819,S3,Estabilidad,Moderada,#378ADD,M09,0.4007365765060819,0.3941,0.0066
2019T4,M + N,Servicios profesionales,2.3114,0.3807931584330937,3.491275,0.4546082005566357,0.4029376710701563,S3,Estabilidad,Moderada,#378ADD,M10,0.4029376710701563,0.39,0.013
2019T4,O + P + Q,"Gobierno, educación y salud",4.6829,0.4004987257648112,5.1027000000000005,0.4767749250557203,0.4233815855520839,S3,Estabilidad,Moderada,#378ADD,M11,0.4233815855520839,0.4073,0.0161
2019T4,R + S + T,"Arte, recreación y otros servicios",11.5357,0.4574408770660101,13.0856,0.5865875101923189,0.4961848670039027,S3,Estabilidad,Moderada,#378ADD,M12,0.4961848670039027,0.4827,0.0135
2020T1,A,Agropecuario,5.626,0.408335251402822,3.731100000000001,0.4579072276308047,0.4232068442712168,S3,Estabilidad,Moderada,#378ADD,M01,0.4232068442712168,0.4087,0.0145
2020T1,B,Minería y energía,-3.1892,0.3350868781611793,-0.0385,0.4060526984583333,0.3563766242503255,S4,Decrecimiento,Media,#BA7517,M02,0.3563766242503255,0.3339,0.0224
2020T1,C,Manufactura,-1.2114,0.3515210637267162,0.3412499999999998,0.4112765305501324,0.3694477037737411,S4,Decrecimiento,Media,#BA7517,M03,0.3694477037737411,0.3397,0.0297
2020T1,D + E,Electricidad y servicios públicos,1.8656,0.3770888607664356,2.212575,0.4370184333524656,0.3950677325422446,S4,Decrecimiento,Media,#BA7517,M04,0.3950677325422446,0.3661,0.029
2020T1,F,Construcción,-18.4698,0.2081153866287983,-8.401975,0.2910049325492885,0.2329822504049453,S4,Decrecimiento,Media,#BA7517,M05,0.2329822504049453,0.1986,0.0343
2020T1,G + H + I,"Comercio, transporte y turismo",3.0636,0.3870434336795276,3.9322,0.4606735545133876,0.4091324699296855,S3,Estabilidad,Moderada,#378ADD,M06,0.4091324699296855,0.3872,0.0219
2020T1,J,TIC y economía digital,0.582,0.366423009521657,0.3402999999999997,0.4112634623724177,0.3798751453768851,S4,Decrecimiento,Media,#BA7517,M07,0.3798751453768851,0.3588,0.0211
2020T1,K,Financiero y seguros,2.3671,0.3812559879082683,5.193074999999999,0.4780181214356976,0.4102846279664971,S3,Estabilidad,Moderada,#378ADD,M08,0.4102846279664971,0.3935,0.0168
2020T1,L,Inmobiliario,1.9759,0.3780053794578497,2.661175,0.4431893644291769,0.3975605749492479,S4,Decrecimiento,Media,#BA7517,M09,0.3975605749492479,0.389,0.0085
2020T1,M + N,Servicios profesionales,1.2029,0.371582270224277,2.809625,0.4452314391468268,0.3936770209010419,S4,Decrecimiento,Media,#BA7517,M10,0.3936770209010419,0.3792,0.0144
2020T1,O + P + Q,"Gobierno, educación y salud",1.1327,0.3709989555176834,4.192475,0.4642538913078392,0.3989754362547302,S4,Decrecimiento,Media,#BA7517,M11,0.3989754362547302,0.3794,0.0196
2020T1,R + S + T,"Arte, recreación y otros servicios",3.7705,0.3929172964443561,10.937725,0.5570413920773142,0.4421545251342436,S3,Estabilidad,Moderada,#378ADD,M12,0.4421545251342436,0.4247,0.0175
2020T2,A,Agropecuario,-1.0537,0.3528314444849755,3.17655,0.4502788508394757,0.3820656663913255,S4,Decrecimiento,Media,#BA7517,M01,0.3820656663913255,0.347,0.0351
2020T2,B,Minería y energía,-20.8863,0.188035899613367,-5.383699999999999,0.332524252646392,0.2313824055232745,S4,Decrecimiento,Media,#BA7517,M02,0.2313824055232745,0.1756,0.0558
2020T2,C,Manufactura,-27.4154,0.133783477237016,-6.477625000000001,0.3174762460077577,0.1888913078682385,S5,Contracción,Alta,#E24B4A,M03,0.1888913078682385,0.1201,0.0688
2020T2,D + E,Electricidad y servicios públicos,-9.4342,0.2831951353880081,-0.8118750000000001,0.3954141701002158,0.3168608458016704,S4,Decrecimiento,Media,#BA7517,M04,0.3168608458016704,0.2607,0.0562
2020T2,F,Construcción,-43.5158,0.0,-18.85,0.1472821457397569,0.044184643721927,S5,Contracción,Alta,#E24B4A,M05,0.044184643721927,0.0,0.0442
2020T2,G + H + I,"Comercio, transporte y turismo",-32.5108,0.0914441359837868,-5.039100000000001,0.3372645621627422,0.1651902638374734,S5,Contracción,Alta,#E24B4A,M06,0.1651902638374734,0.1127,0.0525
2020T2,J,TIC y economía digital,-5.9122,0.3124605826333418,-1.8281750000000003,0.381433971140649,0.3331525991855339,S4,Decrecimiento,Media,#BA7517,M07,0.3331525991855339,0.2928,0.0403
2020T2,K,Financiero y seguros,1.2198,0.3717226978388273,4.246275,0.4649939628457952,0.3997040773409177,S4,Decrecimiento,Media,#BA7517,M08,0.3997040773409177,0.3715,0.0282
2020T2,L,Inmobiliario,0.6635,0.3671002196154942,1.8904,0.4325866016100683,0.3867461342138664,S4,Decrecimiento,Media,#BA7517,M09,0.3867461342138664,0.3711,0.0156
2020T2,M + N,Servicios profesionales,-12.4621,0.258035326269852,-1.326325,0.3883374079682182,0.2971259507793619,S4,Decrecimiento,Media,#BA7517,M10,0.2971259507793619,0.268,0.0291
2020T2,O + P + Q,"Gobierno, educación y salud",-2.4691,0.3410704240332307,2.1812249999999995,0.436587183487876,0.3697254518696242,S4,Decrecimiento,Media,#BA7517,M11,0.3697254518696242,0.3332,0.0365
2020T2,R + S + T,"Arte, recreación y otros servicios",-33.9435,0.0795393641869698,-1.345675,0.3880712298221318,0.1720989238775184,S5,Contracción,Alta,#E24B4A,M12,0.1720989238775184,0.1266,0.0455
2020T3,A,Agropecuario,0.7427,0.3677583182588305,2.474475,0.4406211236087979,0.3896171598638207,S4,Decrecimiento,Media,#BA7517,M01,0.3896171598638207,0.3627,0.0269
2020T3,B,Minería y energía,-18.1896,0.2104436598593896,-10.00805,0.2689118025247032,0.2279841026589836,S4,Decrecimiento,Media,#BA7517,M02,0.2279841026589836,0.1791,0.0489
2020T3,C,Manufactura,-7.7092,0.2975287232637039,-8.747850000000001,0.2862470841628474,0.294144231533447,S4,Decrecimiento,Media,#BA7517,M03,0.294144231533447,0.2395,0.0546
2020T3,D + E,Electricidad y servicios públicos,-5.6857,0.314342645041368,-2.851475,0.3673574803452888,0.3302470956325442,S4,Decrecimiento,Media,#BA7517,M04,0.3302470956325442,0.2795,0.0507
2020T3,F,Construcción,-30.0986,0.1114878928961076,-24.235825,0.0731948633807995,0.0999999840415152,S5,Contracción,Alta,#E24B4A,M05,0.0999999840415152,0.0393,0.0607
2020T3,G + H + I,"Comercio, transporte y turismo",-20.1147,0.194447375790113,-11.3165,0.2509127950184107,0.2113870015586023,S4,Decrecimiento,Media,#BA7517,M06,0.2113870015586023,0.1678,0.0436
2020T3,J,TIC y economía digital,-2.1331,0.343862357671627,-2.0445250000000006,0.3784578656158018,0.3542410100548794,S4,Decrecimiento,Media,#BA7517,M07,0.3542410100548794,0.3187,0.0356
